seqnames,start,end,ID,Name,Description,z_score
Lcu.1GRN.Chr4,148916538,148918079,Lcu.1GRN.4g019260,Lcu.1GRN.4g019260,RNA-directed DNA polymerase,6.53799307
Lcu.1GRN.Chr4,148918382,148919851,Lcu.1GRN.4g019270,Lcu.1GRN.4g019270,RNA-directed DNA polymerase,6.53799307
Lcu.1GRN.Chr4,148919909,148920907,Lcu.1GRN.4g019280,Lcu.1GRN.4g019280,RNA-directed DNA polymerase,6.53799307
Lcu.1GRN.Chr4,33222207,33222630,Lcu.1GRN.4g006870,Lcu.1GRN.4g006870,RNA-directed DNA polymerase,6.325321126
Lcu.1GRN.Chr7,630885072,630887041,Lcu.1GRN.7g069480,Lcu.1GRN.7g069480,RNA-directed DNA polymerase,6.321484311
Lcu.1GRN.Chr3,385588283,385590278,Lcu.1GRN.3g054900,Lcu.1GRN.3g054900,RNA-directed DNA polymerase,6.320657337
Lcu.1GRN.Chr6,59109503,59112714,Lcu.1GRN.6g007890,Lcu.1GRN.6g007890,RNA-directed DNA polymerase,6.189367183
Lcu.1GRN.Chr2,317873006,317879335,Lcu.1GRN.2g042840,Lcu.1GRN.2g042840,RNA-directed DNA polymerase,6.133601797
Lcu.1GRN.Chr4,151226420,151227061,Lcu.1GRN.4g019480,Lcu.1GRN.4g019480,RNA-directed DNA polymerase,5.915133039
Lcu.1GRN.Chr4,114601181,114604778,Lcu.1GRN.4g016170,Lcu.1GRN.4g016170,RNA-directed DNA polymerase,5.743431573
Lcu.1GRN.Chr4,114604908,114609378,Lcu.1GRN.4g016180,Lcu.1GRN.4g016180,RNA-directed DNA polymerase,5.743431573
Lcu.1GRN.Chr4,288199460,288201301,Lcu.1GRN.4g033980,Lcu.1GRN.4g033980,RNA-directed DNA polymerase,5.715243137
Lcu.1GRN.Chr4,152509241,152509445,Lcu.1GRN.4g019650,Lcu.1GRN.4g019650,RNA-directed DNA polymerase,5.658688687
Lcu.1GRN.Chr4,287817982,287820774,Lcu.1GRN.4g033890,Lcu.1GRN.4g033890,RNA-directed DNA polymerase,5.546140499
Lcu.1GRN.Chr3,251607744,251612114,Lcu.1GRN.3g030340,Lcu.1GRN.3g030340,RNA-directed DNA polymerase,5.505317879
Lcu.1GRN.Chr3,251614387,251618757,Lcu.1GRN.3g030350,Lcu.1GRN.3g030350,RNA-directed DNA polymerase,5.505317879
Lcu.1GRN.Chr4,38658612,38660544,Lcu.1GRN.4g007390,Lcu.1GRN.4g007390,RNA-directed DNA polymerase,5.50240305
Lcu.1GRN.Chr2,415305466,415307448,Lcu.1GRN.2g056220,Lcu.1GRN.2g056220,RNA-directed DNA polymerase,5.424855053
Lcu.1GRN.Chr6,45799549,45800982,Lcu.1GRN.6g006500,Lcu.1GRN.6g006500,RNA-directed DNA polymerase,5.346054845
Lcu.1GRN.Chr6,45803238,45804511,Lcu.1GRN.6g006510,Lcu.1GRN.6g006510,RNA-directed DNA polymerase,5.346054845
Lcu.1GRN.Chr6,45805152,45807461,Lcu.1GRN.6g006520,Lcu.1GRN.6g006520,RNA-directed DNA polymerase,5.346054845
Lcu.1GRN.Chr6,45827837,45829090,Lcu.1GRN.6g006530,Lcu.1GRN.6g006530,RNA-directed DNA polymerase,5.346054845
Lcu.1GRN.Chr6,45832949,45833935,Lcu.1GRN.6g006540,Lcu.1GRN.6g006540,RNA-directed DNA polymerase,5.346054845
Lcu.1GRN.Chr6,45834768,45836425,Lcu.1GRN.6g006550,Lcu.1GRN.6g006550,RNA-directed DNA polymerase,5.346054845
Lcu.1GRN.Chr6,332386079,332388056,Lcu.1GRN.6g040630,Lcu.1GRN.6g040630,RNA-directed DNA polymerase,5.326029949
Lcu.1GRN.Chr2,1589291,1592401,Lcu.1GRN.2g000910,Lcu.1GRN.2g000910,RNA-directed DNA polymerase,5.301144802
Lcu.1GRN.Chr4,115414776,115421464,Lcu.1GRN.4g016260,Lcu.1GRN.4g016260,RNA-directed DNA polymerase,5.296686333
Lcu.1GRN.Chr4,491741172,491742821,Lcu.1GRN.4g071790,Lcu.1GRN.4g071790,RNA-directed DNA polymerase,5.215318822
Lcu.1GRN.Chr4,150139370,150145701,Lcu.1GRN.4g019380,Lcu.1GRN.4g019380,RNA-directed DNA polymerase,5.20877884
Lcu.1GRN.Chr4,150394788,150396769,Lcu.1GRN.4g019400,Lcu.1GRN.4g019400,RNA-directed DNA polymerase,5.20877884
Lcu.1GRN.Chr4,407596980,407599439,Lcu.1GRN.4g054640,Lcu.1GRN.4g054640,RNA-directed DNA polymerase,5.124512977
Lcu.1GRN.Chr4,290935941,290936145,Lcu.1GRN.4g034570,Lcu.1GRN.4g034570,RNA-directed DNA polymerase,4.950015125
Lcu.1GRN.Chr4,328984908,328990092,Lcu.1GRN.4g040310,Lcu.1GRN.4g040310,RNA-directed DNA polymerase,4.861115125
Lcu.1GRN.Chr4,491585774,491587600,Lcu.1GRN.4g071720,Lcu.1GRN.4g071720,RNA-directed DNA polymerase,4.843408876
Lcu.1GRN.Chr3,317474976,317475445,Lcu.1GRN.3g042290,Lcu.1GRN.3g042290,RNA-directed DNA polymerase,4.782262862
Lcu.1GRN.Chr6,274660066,274662843,Lcu.1GRN.6g031830,Lcu.1GRN.6g031830,RNA-directed DNA polymerase,4.738840699
Lcu.1GRN.Chr3,251364630,251366407,Lcu.1GRN.3g030310,Lcu.1GRN.3g030310,RNA-directed DNA polymerase,4.700420249
Lcu.1GRN.Chr5,403389474,403393862,Lcu.1GRN.5g047460,Lcu.1GRN.5g047460,RNA-directed DNA polymerase,4.412437548
Lcu.1GRN.Chr5,403798450,403799253,Lcu.1GRN.5g047510,Lcu.1GRN.5g047510,RNA-directed DNA polymerase,4.412437548
Lcu.1GRN.Chr2,136497722,136498124,Lcu.1GRN.2g026190,Lcu.1GRN.2g026190,RNA-directed DNA polymerase (Reverse transcriptase),5.753268506
Lcu.1GRN.Chr6,23874439,23874813,Lcu.1GRN.6g003890,Lcu.1GRN.6g003890,RNA-directed DNA polymerase (Reverse transcriptase),5.371485503
Lcu.1GRN.Chr3,348875923,348876569,Lcu.1GRN.3g048080,Lcu.1GRN.3g048080,RNA-directed DNA polymerase (Reverse transcriptase),4.594173006
Lcu.1GRN.Chr7,630868816,630871777,Lcu.1GRN.7g069470,Lcu.1GRN.7g069470,RNase H domain-containing protein,6.321484311
Lcu.1GRN.Chr4,486657164,486657898,Lcu.1GRN.4g070720,Lcu.1GRN.4g070720,RNase H type-1 domain-containing protein,7.107624845
Lcu.1GRN.Chr2,54051633,54073689,Lcu.1GRN.2g015600,Lcu.1GRN.2g015600,RNase H type-1 domain-containing protein,7.048710576
Lcu.1GRN.Chr4,328326173,328328871,Lcu.1GRN.4g040210,Lcu.1GRN.4g040210,Rop guanine nucleotide exchange factor,5.938772544
Lcu.1GRN.Chr6,343588837,343589448,Lcu.1GRN.6g043040,Lcu.1GRN.6g043040,RRM domain-containing protein,6.662374728
Lcu.1GRN.Chr4,170675962,170677564,Lcu.1GRN.4g021910,Lcu.1GRN.4g021910,RRM domain-containing protein,6.03383999
Lcu.1GRN.Chr4,180273537,180279773,Lcu.1GRN.4g023120,Lcu.1GRN.4g023120,RRM domain-containing protein,5.173777538
Lcu.1GRN.Chr4,486290467,486293107,Lcu.1GRN.4g070570,Lcu.1GRN.4g070570,Rubis-subs-bind domain-containing protein,6.693593059
Lcu.1GRN.Chr4,324642499,324645671,Lcu.1GRN.4g039340,Lcu.1GRN.4g039340,S-acyltransferase,8.04279485
Lcu.1GRN.Chr4,407389607,407398628,Lcu.1GRN.4g054610,Lcu.1GRN.4g054610,S-acyltransferase,5.124512977
Lcu.1GRN.Chr6,45904574,45905656,Lcu.1GRN.6g006560,Lcu.1GRN.6g006560,S-adenosylmethionine decarboxylase proenzyme,5.346054845
Lcu.1GRN.Chr6,46086326,46087399,Lcu.1GRN.6g006630,Lcu.1GRN.6g006630,S-adenosylmethionine decarboxylase proenzyme,5.346054845
Lcu.1GRN.Chr6,46091655,46092740,Lcu.1GRN.6g006640,Lcu.1GRN.6g006640,S-adenosylmethionine decarboxylase proenzyme,5.346054845
Lcu.1GRN.Chr2,416584308,416585990,Lcu.1GRN.2g056590,Lcu.1GRN.2g056590,Saposin B-type domain-containing protein,17.40397355
Lcu.1GRN.Chr4,329241043,329241477,Lcu.1GRN.4g040340,Lcu.1GRN.4g040340,SAUR-like auxin-responsive family protein,4.861115125
Lcu.1GRN.Chr7,649126113,649127744,Lcu.1GRN.7g078190,Lcu.1GRN.7g078190,scarecrow-like protein 13,5.841878134
Lcu.1GRN.Chr4,151593375,151606612,Lcu.1GRN.4g019510,Lcu.1GRN.4g019510,Secretory carrier-associated membrane protein,6.647724281
Lcu.1GRN.Chr4,288113248,288119694,Lcu.1GRN.4g033950,Lcu.1GRN.4g033950,Sen15 domain-containing protein,5.715243137
Lcu.1GRN.Chr6,278589015,278589865,Lcu.1GRN.6g032140,Lcu.1GRN.6g032140,Sentrin-specific protease 2,9.140734201
Lcu.1GRN.Chr2,1919678,1941074,Lcu.1GRN.2g001130,Lcu.1GRN.2g001130,Separase,4.995187609
Lcu.1GRN.Chr2,1145237,1147938,Lcu.1GRN.2g000700,Lcu.1GRN.2g000700,Serine hydroxymethyltransferase,4.930762925
Lcu.1GRN.Chr3,253505234,253509548,Lcu.1GRN.3g030620,Lcu.1GRN.3g030620,Serine/Threonine kinase family protein,6.659869196
Lcu.1GRN.Chr6,398547251,398557321,Lcu.1GRN.6g052680,Lcu.1GRN.6g052680,Serine/threonine protein phosphatase 2A regulatory subunit,8.617707281
Lcu.1GRN.Chr2,1026090,1029416,Lcu.1GRN.2g000600,Lcu.1GRN.2g000600,Serine/threonine-protein kinase SRK2B,4.930762925
Lcu.1GRN.Chr4,114396143,114397303,Lcu.1GRN.4g016130,Lcu.1GRN.4g016130,Serine/threonine-protein kinase tricorner-like,6.446870086
Lcu.1GRN.Chr4,288850474,288853209,Lcu.1GRN.4g034130,Lcu.1GRN.4g034130,serine/threonine-protein kinase-like protein ACR4,9.514331107
Lcu.1GRN.Chr4,488713223,488717193,Lcu.1GRN.4g071110,Lcu.1GRN.4g071110,Serine/threonine-protein phosphatase,7.14254818
Lcu.1GRN.Chr6,278155048,278156299,Lcu.1GRN.6g032120,Lcu.1GRN.6g032120,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B,8.346630686
Lcu.1GRN.Chr7,631085959,631088241,Lcu.1GRN.7g069570,Lcu.1GRN.7g069570,Serine/threonine-protein phosphatase 2A 55 kDa regulatory subunit B,6.381848133
Lcu.1GRN.Chr4,160646808,160648540,Lcu.1GRN.4g020660,Lcu.1GRN.4g020660,serine/threonine-protein phosphatase 7 long form homolog,5.737301956
Lcu.1GRN.Chr6,24033972,24035319,Lcu.1GRN.6g003920,Lcu.1GRN.6g003920,serine/threonine-protein phosphatase 7 long form homolog,5.371485503
Lcu.1GRN.Chr3,348704758,348706869,Lcu.1GRN.3g048040,Lcu.1GRN.3g048040,serine/threonine-protein phosphatase 7 long form homolog,4.594173006
Lcu.1GRN.Chr4,328769451,328769999,Lcu.1GRN.4g040270,Lcu.1GRN.4g040270,Shikimate O-hydroxycinnamoyltransferase,4.861115125
Lcu.1GRN.Chr3,317461118,317461399,Lcu.1GRN.3g042270,Lcu.1GRN.3g042270,Signal peptidase complex subunit 1,4.782262862
Lcu.1GRN.Chr6,398273065,398273622,Lcu.1GRN.6g052570,Lcu.1GRN.6g052570,signal recognition particle receptor subunit alpha,8.617707281
Lcu.1GRN.Chr7,649397805,649410232,Lcu.1GRN.7g078370,Lcu.1GRN.7g078370,Sister chromatid cohesion PDS5-like protein,5.841878134
Lcu.1GRN.Chr3,317463698,317466950,Lcu.1GRN.3g042280,Lcu.1GRN.3g042280,small ribosomal subunit biogenesis GTPase RsgA 1;  mitochondrial,4.782262862
Lcu.1GRN.Chr7,649335274,649337514,Lcu.1GRN.7g078320,Lcu.1GRN.7g078320,SNF1-related protein kinase regulatory subunit beta-2,5.841878134
Lcu.1GRN.Chr7,649570100,649574863,Lcu.1GRN.7g078550,Lcu.1GRN.7g078550,snRNA-activating protein complex subunit,4.726987658
Lcu.1GRN.Chr2,54195746,54196111,Lcu.1GRN.2g015640,Lcu.1GRN.2g015640,SNW/SKI-interacting protein,14.05526879
Lcu.1GRN.Chr2,54249181,54249907,Lcu.1GRN.2g015650,Lcu.1GRN.2g015650,SNW/SKI-interacting protein,14.05526879
Lcu.1GRN.Chr2,415873586,415888033,Lcu.1GRN.2g056380,Lcu.1GRN.2g056380,sodium transporter HKT1-like,17.32020928
Lcu.1GRN.Chr4,170618605,170619549,Lcu.1GRN.4g021880,Lcu.1GRN.4g021880,Sodium/hydrogen exchanger,6.03383999
Lcu.1GRN.Chr4,491625396,491626559,Lcu.1GRN.4g071730,Lcu.1GRN.4g071730,Sodium/hydrogen exchanger,4.843408876
Lcu.1GRN.Chr7,631068716,631071204,Lcu.1GRN.7g069560,Lcu.1GRN.7g069560,Sperm-associated antigen 1,6.381848133
Lcu.1GRN.Chr2,416070058,416072777,Lcu.1GRN.2g056420,Lcu.1GRN.2g056420,SPX domain-containing membrane protein,19.53742735
Lcu.1GRN.Chr6,343667518,343668911,Lcu.1GRN.6g043070,Lcu.1GRN.6g043070,Squamosa promoter-binding-like protein,8.055472679
Lcu.1GRN.Chr4,288724317,288728196,Lcu.1GRN.4g034080,Lcu.1GRN.4g034080,SREBP regulating gene protein,9.514331107
Lcu.1GRN.Chr2,136829696,136831132,Lcu.1GRN.2g026320,Lcu.1GRN.2g026320,SRP54_N domain-containing protein,5.753268506
Lcu.1GRN.Chr7,649609497,649610585,Lcu.1GRN.7g078610,Lcu.1GRN.7g078610,START domain-containing protein,4.726987658
Lcu.1GRN.Chr3,252064525,252067474,Lcu.1GRN.3g030410,Lcu.1GRN.3g030410,Stress up-regulated Nod 19 protein,6.975998139
Lcu.1GRN.Chr4,33273109,33274789,Lcu.1GRN.4g006890,Lcu.1GRN.4g006890,Stress up-regulated Nod 19 protein,6.325321126
Lcu.1GRN.Chr4,33323539,33325217,Lcu.1GRN.4g006900,Lcu.1GRN.4g006900,Stress up-regulated Nod 19 protein,6.325321126
Lcu.1GRN.Chr4,151118043,151127744,Lcu.1GRN.4g019470,Lcu.1GRN.4g019470,Strubbelig receptor family protein,5.915133039
Lcu.1GRN.Chr4,106505703,106521878,Lcu.1GRN.4g014990,Lcu.1GRN.4g014990,structural maintenance of chromosomes protein 6A-like,20.84927474
Lcu.1GRN.Chr4,106530783,106545255,Lcu.1GRN.4g015000,Lcu.1GRN.4g015000,structural maintenance of chromosomes protein 6A-like,20.84927474
Lcu.1GRN.Chr2,53489088,53489333,Lcu.1GRN.2g015510,Lcu.1GRN.2g015510,Structural protein,5.104688591
Lcu.1GRN.Chr4,326734959,326737640,Lcu.1GRN.4g039850,Lcu.1GRN.4g039850,Structure-specific endonuclease subunit SLX1,8.614435118
Lcu.1GRN.Chr7,4433665,4434199,Lcu.1GRN.7g002370,Lcu.1GRN.7g002370,Structure-specific endonuclease subunit SLX1,6.272664414
Lcu.1GRN.Chr4,324454947,324456557,Lcu.1GRN.4g039270,Lcu.1GRN.4g039270,Structure-specific endonuclease subunit SLX1,5.009819467
Lcu.1GRN.Chr4,170667828,170669624,Lcu.1GRN.4g021890,Lcu.1GRN.4g021890,S-type anion channel-like protein,6.03383999
Lcu.1GRN.Chr7,631353672,631354235,Lcu.1GRN.7g069780,Lcu.1GRN.7g069780,Subtilisin-like protease-like protein,6.381848133
Lcu.1GRN.Chr7,649643086,649650643,Lcu.1GRN.7g078620,Lcu.1GRN.7g078620,Subtilisin-like protease-like protein,4.726987658
Lcu.1GRN.Chr4,33114969,33115916,Lcu.1GRN.4g006840,Lcu.1GRN.4g006840,Sucrose synthase,6.325321126
Lcu.1GRN.Chr4,38290215,38293883,Lcu.1GRN.4g007340,Lcu.1GRN.4g007340,Sucrose synthase,5.868093269
Lcu.1GRN.Chr7,648971256,648973397,Lcu.1GRN.7g078040,Lcu.1GRN.7g078040,Sulfate adenylyltransferase subunit,5.841878134
Lcu.1GRN.Chr2,53112356,53116637,Lcu.1GRN.2g015390,Lcu.1GRN.2g015390,Sulfate transporter-like protein,8.645663378
Lcu.1GRN.Chr2,400209777,400212797,Lcu.1GRN.2g054050,Lcu.1GRN.2g054050,Sulfiredoxin,4.80147988
Lcu.1GRN.Chr2,319572995,319575028,Lcu.1GRN.2g042950,Lcu.1GRN.2g042950,Superoxide dismutase [Cu-Zn],8.44594598
Lcu.1GRN.Chr6,343622338,343628451,Lcu.1GRN.6g043050,Lcu.1GRN.6g043050,SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily A member 3-like 1,6.662374728
Lcu.1GRN.Chr5,30274501,30275819,Lcu.1GRN.5g012310,Lcu.1GRN.5g012310,SWIB/MDM2 domain-containing protein,5.592569352
Lcu.1GRN.Chr5,30278022,30278761,Lcu.1GRN.5g012320,Lcu.1GRN.5g012320,SWIB/MDM2 domain-containing protein,5.592569352
Lcu.1GRN.Chr4,324917170,324919575,Lcu.1GRN.4g039490,Lcu.1GRN.4g039490,SWIM-type domain-containing protein,8.04279485
Lcu.1GRN.Chr5,30220558,30223122,Lcu.1GRN.5g012280,Lcu.1GRN.5g012280,SWIM-type domain-containing protein,5.592569352
Lcu.1GRN.Chr5,30140063,30141986,Lcu.1GRN.5g012260,Lcu.1GRN.5g012260,SWIM-type domain-containing protein,4.802174466
Lcu.1GRN.Chr6,278852678,278861207,Lcu.1GRN.6g032160,Lcu.1GRN.6g032160,synaptotagmin-4-like,9.140734201
Lcu.1GRN.Chr2,319720988,319725970,Lcu.1GRN.2g042980,Lcu.1GRN.2g042980,syntaxin-132-like,8.44594598
Lcu.1GRN.Chr4,325676726,325677190,Lcu.1GRN.4g039640,Lcu.1GRN.4g039640,T-complex protein 1 subunit delta,5.576417631
Lcu.1GRN.Chr2,1126215,1132055,Lcu.1GRN.2g000690,Lcu.1GRN.2g000690,T-complex protein 11,4.930762925
Lcu.1GRN.Chr2,966067,967584,Lcu.1GRN.2g000530,Lcu.1GRN.2g000530,TCP family transcription factor,4.930762925
Lcu.1GRN.Chr4,288722030,288722809,Lcu.1GRN.4g034070,Lcu.1GRN.4g034070,Tetrapyrrole-binding protein,9.514331107
Lcu.1GRN.Chr3,252054642,252055597,Lcu.1GRN.3g030400,Lcu.1GRN.3g030400,TF-B3 domain-containing protein,6.975998139
Lcu.1GRN.Chr6,343564950,343567274,Lcu.1GRN.6g043020,Lcu.1GRN.6g043020,TFIIS N-terminal domain-containing protein,6.662374728
Lcu.1GRN.Chr2,1029841,1034469,Lcu.1GRN.2g000610,Lcu.1GRN.2g000610,Thiamine phosphate synthase,4.930762925
Lcu.1GRN.Chr4,486653213,486654134,Lcu.1GRN.4g070710,Lcu.1GRN.4g070710,Thiamine thiazole synthase;  chloroplastic,7.107624845
Lcu.1GRN.Chr4,290530472,290531086,Lcu.1GRN.4g034460,Lcu.1GRN.4g034460,Thioredoxin domain-containing protein,8.05571522
Lcu.1GRN.Chr4,324649989,324654558,Lcu.1GRN.4g039350,Lcu.1GRN.4g039350,Thioredoxin domain-containing protein,8.04279485
Lcu.1GRN.Chr4,324655298,324656037,Lcu.1GRN.4g039360,Lcu.1GRN.4g039360,Thioredoxin domain-containing protein,8.04279485
Lcu.1GRN.Chr4,486514077,486517067,Lcu.1GRN.4g070660,Lcu.1GRN.4g070660,TIR domain-containing protein,7.107624845
Lcu.1GRN.Chr6,274604902,274608182,Lcu.1GRN.6g031780,Lcu.1GRN.6g031780,Titan9;  putative,4.738840699
Lcu.1GRN.Chr7,649063104,649067340,Lcu.1GRN.7g078120,Lcu.1GRN.7g078120,tonoplast dicarboxylate transporter-like,5.841878134
Lcu.1GRN.Chr7,631228695,631236045,Lcu.1GRN.7g069690,Lcu.1GRN.7g069690,Topless-related protein 3-like,6.381848133
Lcu.1GRN.Chr2,53007371,53008008,Lcu.1GRN.2g015350,Lcu.1GRN.2g015350,TPD1 protein homolog 1-like,8.645663378
Lcu.1GRN.Chr3,384919375,384922530,Lcu.1GRN.3g054800,Lcu.1GRN.3g054800,TPR_REGION domain-containing protein,8.567536692
Lcu.1GRN.Chr3,252091196,252091838,Lcu.1GRN.3g030450,Lcu.1GRN.3g030450,TPX2_importin domain-containing protein,6.975998139
Lcu.1GRN.Chr4,107032386,107034361,Lcu.1GRN.4g015100,Lcu.1GRN.4g015100,Transaldolase,12.26272031
Lcu.1GRN.Chr6,341113856,341122703,Lcu.1GRN.6g042590,Lcu.1GRN.6g042590,Transcription elongation factor spt6,6.645337919
Lcu.1GRN.Chr2,416353073,416354121,Lcu.1GRN.2g056530,Lcu.1GRN.2g056530,Transcription factor,19.53742735
Lcu.1GRN.Chr4,327930965,327933720,Lcu.1GRN.4g040080,Lcu.1GRN.4g040080,Transcription factor bHLH121-like protein,6.690551233
Lcu.1GRN.Chr4,407350904,407352137,Lcu.1GRN.4g054590,Lcu.1GRN.4g054590,Transcription factor bHLH25-like protein,5.124512977
Lcu.1GRN.Chr4,499066449,499069614,Lcu.1GRN.4g073850,Lcu.1GRN.4g073850,Transcription factor bHLH68 Basic helix-loop-helix protein,6.685403491
Lcu.1GRN.Chr4,327584201,327586298,Lcu.1GRN.4g040040,Lcu.1GRN.4g040040,Transcription factor bHLH95-like,5.93627397
Lcu.1GRN.Chr6,343662027,343662377,Lcu.1GRN.6g043060,Lcu.1GRN.6g043060,Transcription factor RADIALIS-like protein,8.055472679
Lcu.1GRN.Chr6,343719833,343720234,Lcu.1GRN.6g043080,Lcu.1GRN.6g043080,Transcription factor RADIALIS-like protein,8.055472679
Lcu.1GRN.Chr4,160497954,160504061,Lcu.1GRN.4g020630,Lcu.1GRN.4g020630,Transcription factor SPT20,5.737301956
Lcu.1GRN.Chr3,251557051,251558406,Lcu.1GRN.3g030330,Lcu.1GRN.3g030330,transcription initiation factor TFIID subunit 4b-like isoform X2,5.27015998
Lcu.1GRN.Chr4,150502273,150503196,Lcu.1GRN.4g019410,Lcu.1GRN.4g019410,Transcription repressor,5.20877884
Lcu.1GRN.Chr4,499671180,499672079,Lcu.1GRN.4g074040,Lcu.1GRN.4g074040,Transcription repressor,4.877714845
Lcu.1GRN.Chr2,54509070,54511244,Lcu.1GRN.2g015750,Lcu.1GRN.2g015750,Transcription termination factor MTERF5;  chloroplastic,14.05526879
Lcu.1GRN.Chr4,38753744,38755296,Lcu.1GRN.4g007410,Lcu.1GRN.4g007410,Translation initiation factor 2A,5.50240305
Lcu.1GRN.Chr6,339373133,339376446,Lcu.1GRN.6g042070,Lcu.1GRN.6g042070,Translocase of chloroplast,7.797029867
Lcu.1GRN.Chr4,327303512,327306283,Lcu.1GRN.4g039990,Lcu.1GRN.4g039990,Translocon-associated protein subunit alpha,7.341808162
Lcu.1GRN.Chr2,1008309,1014173,Lcu.1GRN.2g000590,Lcu.1GRN.2g000590,Transmembrane 9 superfamily member,4.930762925
Lcu.1GRN.Chr6,24388299,24388928,Lcu.1GRN.6g003980,Lcu.1GRN.6g003980,Transmembrane emp24 domain-containing protein,5.371485503
Lcu.1GRN.Chr6,24397503,24398132,Lcu.1GRN.6g003990,Lcu.1GRN.6g003990,Transmembrane emp24 domain-containing protein,5.371485503
Lcu.1GRN.Chr4,290440099,290442383,Lcu.1GRN.4g034450,Lcu.1GRN.4g034450,Transmembrane protein,9.056836343
Lcu.1GRN.Chr4,325173438,325173707,Lcu.1GRN.4g039530,Lcu.1GRN.4g039530,Transmembrane protein,6.649028994
Lcu.1GRN.Chr4,114435149,114435508,Lcu.1GRN.4g016140,Lcu.1GRN.4g016140,Transmembrane protein,6.446870086
Lcu.1GRN.Chr4,148355788,148356405,Lcu.1GRN.4g019170,Lcu.1GRN.4g019170,Transmembrane protein,6.041776646
Lcu.1GRN.Chr4,498780692,498781090,Lcu.1GRN.4g073770,Lcu.1GRN.4g073770,Transmembrane protein 234 homolog,6.130004398
Lcu.1GRN.Chr3,251647930,251654934,Lcu.1GRN.3g030360,Lcu.1GRN.3g030360,transmembrane protein 50 homolog,6.975998139
Lcu.1GRN.Chr2,1909091,1912854,Lcu.1GRN.2g001120,Lcu.1GRN.2g001120,transmembrane protein 87B,4.995187609
Lcu.1GRN.Chr6,373757943,373759581,Lcu.1GRN.6g047570,Lcu.1GRN.6g047570,Transmembrane protein;  putative,9.646916359
Lcu.1GRN.Chr4,289055412,289055810,Lcu.1GRN.4g034210,Lcu.1GRN.4g034210,Transmembrane protein;  putative,8.870774678
Lcu.1GRN.Chr6,398297244,398299203,Lcu.1GRN.6g052620,Lcu.1GRN.6g052620,Transmembrane protein;  putative,8.617707281
Lcu.1GRN.Chr4,327935097,327935486,Lcu.1GRN.4g040090,Lcu.1GRN.4g040090,Transmembrane protein;  putative,6.690551233
Lcu.1GRN.Chr4,148761883,148762323,Lcu.1GRN.4g019220,Lcu.1GRN.4g019220,Transmembrane protein;  putative,6.53799307
Lcu.1GRN.Chr4,148835811,148836251,Lcu.1GRN.4g019240,Lcu.1GRN.4g019240,Transmembrane protein;  putative,6.53799307
Lcu.1GRN.Chr4,148847747,148848115,Lcu.1GRN.4g019250,Lcu.1GRN.4g019250,Transmembrane protein;  putative,6.53799307
Lcu.1GRN.Chr2,318178647,318179709,Lcu.1GRN.2g042850,Lcu.1GRN.2g042850,Transmembrane protein;  putative,6.133601797
Lcu.1GRN.Chr4,491751190,491754423,Lcu.1GRN.4g071800,Lcu.1GRN.4g071800,Transmembrane protein;  putative,5.215318822
Lcu.1GRN.Chr4,106987543,106988316,Lcu.1GRN.4g015080,Lcu.1GRN.4g015080,Transposase,20.84927474
Lcu.1GRN.Chr6,338964361,338966095,Lcu.1GRN.6g041860,Lcu.1GRN.6g041860,Transposase_23 domain-containing protein,6.768322871
Lcu.1GRN.Chr4,152565959,152567912,Lcu.1GRN.4g019670,Lcu.1GRN.4g019670,Transposon Tf2-1 polyprotein,4.877605196
Lcu.1GRN.Chr2,416574646,416575268,Lcu.1GRN.2g056580,Lcu.1GRN.2g056580,Transposon Ty3-G Gag-Pol polyprotein,17.40397355
Lcu.1GRN.Chr6,278895504,278896131,Lcu.1GRN.6g032170,Lcu.1GRN.6g032170,Transposon Ty3-G Gag-Pol polyprotein,9.140734201
Lcu.1GRN.Chr2,53205077,53205704,Lcu.1GRN.2g015410,Lcu.1GRN.2g015410,Transposon Ty3-G Gag-Pol polyprotein,8.645663378
Lcu.1GRN.Chr6,342331340,342331976,Lcu.1GRN.6g042800,Lcu.1GRN.6g042800,Transposon Ty3-G Gag-Pol polyprotein,8.299012522
Lcu.1GRN.Chr4,499301538,499302160,Lcu.1GRN.4g073990,Lcu.1GRN.4g073990,Transposon Ty3-G Gag-Pol polyprotein,6.685403491
Lcu.1GRN.Chr4,107884631,107885258,Lcu.1GRN.4g015170,Lcu.1GRN.4g015170,Transposon Ty3-G Gag-Pol polyprotein,5.315802515
Lcu.1GRN.Chr3,317408824,317409445,Lcu.1GRN.3g042250,Lcu.1GRN.3g042250,Transposon Ty3-G Gag-Pol polyprotein,5.277901767
Lcu.1GRN.Chr4,115102411,115103047,Lcu.1GRN.4g016210,Lcu.1GRN.4g016210,Transposon Ty3-G Gag-Pol polyprotein,4.696950058
Lcu.1GRN.Chr4,324806596,324810099,Lcu.1GRN.4g039440,Lcu.1GRN.4g039440,Transposon Ty3-I Gag-Pol polyprotein,8.04279485
Lcu.1GRN.Chr6,332645783,332646022,Lcu.1GRN.6g040690,Lcu.1GRN.6g040690,Trichome birefringence-like family,5.326029949
Lcu.1GRN.Chr4,160686770,160692015,Lcu.1GRN.4g020670,Lcu.1GRN.4g020670,Tricyclene synthase TPS4;  chloroplastic,5.737301956
